id,over_due_1,over_due_2,over_due_3,over_due_total,pay_normal,prod_code,prod_limit,update_date,current_balance,highest_balance,last_payment_date
58999582,0,0,0,0,8,10,75900,2/12/14,44551.2,62236,1/7/16
59004100,0,0,0,0,27,10,36300,2/12/14,14038.8,17265,22/3/16
59001898,1,0,0,11,23,10,30800,2/12/14,1471.2,14089,30/10/15
58985964,0,0,0,0,24,10,,2/12/14,23509.2,39275,1/3/16
58999582,0,0,0,0,0,10,,2/12/14,0,33335,16/1/15
54991470,0,0,0,0,3,7,,2/12/14,0,221500,21/4/14
58999582,0,0,0,0,1,10,,2/12/14,0,37269,16/6/15
58999019,0,0,0,0,6,10,,2/12/14,0,51267,17/8/15
54991669,0,0,0,0,27,10,91300,1/12/14,54142.8,62603,4/11/16
58991228,0,0,0,0,2,5,,1/12/14,0,200500,28/6/15
58991249,0,0,0,0,25,10,,1/12/14,8631.6,16633,12/8/15
54989455,0,0,0,0,13,10,,30/11/14,673.2,20944,12/8/15
54985197,1,0,0,15,8,10,198000,29/11/14,199015.2,180500,13/9/15
59004489,0,0,0,0,12,15,,29/11/14,0,100500,
58998646,0,0,0,0,12,10,,29/11/14,0,3476,27/9/15
58996112,0,0,0,0,17,19,,29/11/14,131887.2,220879,25/3/16
58988923,0,0,0,0,11,6,,29/11/14,0,35000,21/8/15
54986068,0,0,0,0,13,5,,29/11/14,414116.4,400500,26/11/15
58993173,0,0,0,0,15,1,,29/11/14,639676.8,656938,26/1/16
54987487,0,0,0,0,12,0,,28/11/14,199417.2,200500,23/10/15
54983198,0,0,0,0,10,6,,27/11/14,0,29150,24/7/15
59004571,0,0,0,0,18,10,126500,26/11/14,30338.4,55225,20/4/16
58993081,0,0,0,0,11,6,,26/11/14,0,23000,24/7/15
58995451,0,0,0,0,13,6,,26/11/14,0,30000,18/9/15
58991759,0,0,0,0,10,6,,26/11/14,0,24500,24/7/15
58986784,0,0,0,0,1,6,,26/11/14,0,26800,24/8/15
54992137,0,0,0,0,11,6,,26/11/14,0,24500,18/4/15
58998583,0,0,0,0,13,5,,26/11/14,129524.4,150500,20/11/15
54992137,0,0,0,0,11,6,,26/11/14,0,35500,24/7/15
58985693,0,0,0,0,13,10,44000,25/11/14,540,35218,16/12/15
59001951,0,0,0,0,4,6,,25/11/14,0,29000,24/8/15
58987161,0,0,0,0,13,10,,25/11/14,12187.2,17832,1/4/16
58988196,0,0,0,0,15,10,,25/11/14,9250.8,,13/6/16
58998578,0,0,0,0,13,1,,24/11/14,948925.2,940500,25/11/15
59003000,0,0,0,0,17,10,36300,23/11/14,969.6,18340,4/12/16
58991271,0,0,0,0,14,26,,23/11/14,1293354,1350500,
58987186,0,0,0,0,16,10,,23/11/14,82473.6,105024,4/4/16
54986167,0,0,0,0,9,6,,23/11/14,0,16500,23/6/15
54985214,0,0,0,0,1,6,,23/11/14,0,33000,21/7/15
59001343,0,0,0,0,14,10,155100,22/11/14,7158,32437,16/2/16
58999868,0,0,0,0,9,10,107800,22/11/14,238.8,37303,20/1/16
58989594,0,0,0,0,13,10,33000,22/11/14,36072,34389,18/11/15
54984903,0,0,0,0,12,12,,22/11/14,32660.4,62000,
54986977,0,0,0,0,14,6,,22/11/14,0,24399,21/9/15
54985832,0,0,0,0,12,10,,22/11/14,15560.4,,28/11/15
59004230,0,0,0,0,11,6,,22/11/14,0,13700,21/7/15
54984476,0,0,0,0,12,6,,22/11/14,0,32462,24/8/15
58988129,0,0,0,0,17,10,,22/11/14,11473.2,12348,20/4/16
59005880,0,0,0,0,20,10,73700,21/11/14,-4.8,1060,15/12/14
58997551,0,0,0,0,12,10,,21/11/14,7484.4,90004,11/2/15
54986146,0,0,0,0,10,5,,19/11/14,51681.6,50500,20/8/15
58989781,0,0,0,0,14,10,62700,18/11/14,47877.6,58393,22/12/15
58984749,0,0,0,0,12,10,,18/11/14,13263.6,11553,11/11/15
54983466,0,0,0,0,12,10,173800,16/11/14,590.4,10939,23/11/15
58989576,0,0,0,0,12,10,133100,16/11/14,2391.6,8510,21/11/15
58986784,3,0,0,54,14,10,46200,16/11/14,19249.2,49285,20/2/16
58993373,0,0,0,0,12,6,,16/11/14,0,15999,21/7/15
58999186,0,0,0,0,1,13,,16/11/14,0,45000,8/7/15
54987215,0,0,0,0,12,6,,16/11/14,0,25000,24/8/15
58995052,0,0,0,0,16,10,,16/11/14,7885.2,63967,20/3/16
59001863,0,0,0,0,1,5,,16/11/14,0,106454,16/8/15
58993203,0,0,0,0,15,5,,16/11/14,105997.2,123500,21/1/16
59004828,0,0,0,0,5,10,,16/11/14,0,10854,14/4/15
54987789,0,0,0,0,13,6,,16/11/14,0,38800,21/9/15
58997422,0,0,0,0,12,6,,16/11/14,0,36400,21/9/15
58985693,0,0,0,0,15,10,249700,15/11/14,82831.2,214533,25/1/16
58994340,0,0,0,0,18,10,119900,15/11/14,133746,114021,20/4/16
58985654,0,0,0,0,14,10,92400,15/11/14,47910,67156,15/12/15
58993203,0,0,0,0,16,10,17600,15/11/14,18922.8,16269,2/6/16
58998566,0,0,0,0,14,5,,15/11/14,226399.2,235500,25/11/15
58997607,0,0,0,0,1,7,,15/11/14,0,40500,
58989269,0,0,0,0,12,2,,15/11/14,900580.8,790500,10/1/15
58985693,0,0,0,0,15,10,,15/11/14,31562.4,45529,1/11/16
54985180,0,0,0,0,12,10,,15/11/14,963.6,49506,16/10/15
59001563,0,0,0,0,16,10,96800,14/11/14,25882.8,69184,16/2/16
58989236,0,0,0,0,12,10,82500,14/11/14,15727.2,57083,12/1/15
58986298,0,0,0,0,10,6,,14/11/14,0,17000,23/6/15
58982803,0,0,0,0,11,10,,14/11/14,8804.4,8737,9/12/15
58982803,0,0,0,0,11,5,,14/11/14,31525.2,100500,24/8/15
58993422,0,0,0,0,1,6,,14/11/14,0,27200,21/9/15
58982511,0,0,0,0,9,10,,14/11/14,4714.8,,9/9/15
59002534,0,0,0,0,13,7,,14/11/14,0,91800,28/10/15
54991404,0,0,0,0,17,10,165000,12/11/14,97972.8,85882,18/4/16
54991669,0,0,0,0,17,6,,12/11/14,4800,36500,21/2/16
58990758,0,0,0,0,13,10,134200,11/11/14,32592,57378,24/11/15
54982387,0,0,0,0,11,6,,11/11/14,0,29940,20/9/15
54982387,0,0,0,0,15,6,,11/11/14,0,23291,14/2/16
54982387,0,0,0,0,15,6,,11/11/14,0,69273,2/12/16
58993137,0,0,0,0,11,5,,11/11/14,0,150500,16/9/15
58985964,0,0,0,0,11,6,,11/11/14,0,12400,24/7/15
58993064,0,0,0,0,17,6,,11/11/14,3780,32000,21/2/16
58992588,0,0,0,0,15,10,,11/11/14,2782.8,16519,18/1/16
54987215,0,0,0,0,17,19,,11/11/14,217575.6,240500,21/2/16
54983694,0,0,0,0,15,10,165000,10/11/14,1641.6,69540,15/12/15
54985523,0,0,0,0,4,10,117700,10/11/14,110311.2,107202,15/11/15
54983232,0,0,0,0,14,10,88000,10/11/14,12409.2,36418,21/11/15
58996127,0,0,0,0,1,10,55000,10/11/14,6025.2,50137,16/4/16
54987489,0,0,0,0,10,10,,10/11/14,10312.8,19147,16/2/16
54985523,0,0,0,0,10,10,,10/11/14,0,106452,18/5/15
54985076,0,0,0,0,9,6,,9/11/14,0,13500,24/5/15
59000851,0,0,0,0,19,10,228800,8/11/14,14348.4,55211,20/1/16
58992060,0,0,0,0,19,1,,8/11/14,274413.6,319993,22/1/16
58988200,0,0,0,0,17,5,,8/11/14,0,210500,12/5/15
54985410,0,0,0,0,13,6,,8/11/14,0,23249,23/6/15
58985785,0,0,0,0,18,10,11000,7/11/14,13.2,26377,9/11/15
54987215,1,0,0,7,7,7,,7/11/14,0,145000,20/12/14
54982697,0,0,0,0,17,10,135300,6/11/14,360,48811,17/10/15
58988902,0,0,0,0,17,10,79200,6/11/14,147804,177082,10/3/15
54983342,0,0,0,0,13,6,,6/11/14,0,23300,23/4/15
58986339,0,0,0,0,22,10,11000,5/11/14,9780,10500,19/12/15
58987142,0,0,0,0,21,10,,5/11/14,134046,112205,18/2/16
58998646,0,0,0,0,0,6,,5/11/14,0,62500,18/1/15
58991751,0,0,0,0,22,0,,4/11/14,44932.8,60500,22/1/16
58999208,0,0,0,0,21,2,,4/11/14,1668000,1400500,12/11/15
54991492,0,0,0,0,4,10,68200,3/11/14,0,5156,
54990272,0,0,0,0,23,10,40700,3/11/14,33541.2,41021,17/1/16
58994089,0,0,0,0,11,6,,3/11/14,0,71033,21/11/14
58989402,0,0,0,0,22,10,165000,2/11/14,505.2,24844,14/10/15
58998658,0,0,0,0,24,10,135300,2/11/14,41614.8,117013,1/11/16
58998566,0,0,0,0,14,5,,2/11/14,298714.8,300500,4/3/15
54989251,0,0,0,0,22,10,,2/11/14,-12684,68218,10/2/15
58983307,0,0,0,0,18,10,,2/11/14,-9.6,21490,14/7/15
59001138,0,0,0,0,25,10,25300,1/11/14,4299.6,20167,2/10/16
58989779,0,0,0,0,0,6,,1/11/14,0,30700,21/9/14
58982423,0,0,0,0,24,1,,1/11/14,500866.8,660500,26/2/16
59001565,0,0,0,0,7,10,121000,31/10/14,109609.2,118129,16/2/16
58987375,2,0,0,50,11,6,,31/10/14,0,31250,11/7/15
54985748,0,0,0,0,11,6,,31/10/14,0,22000,24/7/15
59001565,0,0,0,0,9,10,,31/10/14,0,118129,15/8/15
58985005,0,0,0,0,11,6,,30/10/14,0,10000,24/7/15
59001171,0,0,0,0,10,10,95700,29/10/14,84577.2,87389,14/2/16
58998876,0,0,0,0,14,1,,29/10/14,322245.6,325500,18/11/15
54987651,0,0,0,0,1,7,,29/10/14,0,64500,
58987426,0,0,0,0,1,6,,29/10/14,0,18000,21/7/15
58994767,0,0,0,0,2,17,,29/10/14,9148.8,402500,28/12/15
58986298,0,0,0,0,1,6,,29/10/14,0,23950,24/7/15
58986339,0,0,0,0,12,6,,29/10/14,0,16750,24/7/15
58991640,0,0,0,0,1,6,,28/10/14,0,41490,23/4/15
58987210,0,0,0,0,17,6,,28/10/14,0,15400,21/1/16
54986879,0,0,0,0,3,7,,28/10/14,0,154500,1/11/15
54986879,0,0,0,0,2,7,,28/10/14,0,56500,12/3/14
54985241,0,0,0,0,10,6,,27/10/14,0,40200,23/6/15
54988011,0,0,0,0,18,6,,27/10/14,0,59500,22/12/15
58988196,0,0,0,0,20,10,129800,26/10/14,44272.8,120357,15/5/16
58991271,0,0,0,0,16,10,82500,26/10/14,17002.8,47359,2/12/16
58990200,0,0,0,0,14,10,55000,26/10/14,18867.6,39836,29/12/15
58982776,0,0,0,0,4,17,,26/10/14,403903.2,440500,10/9/15
58990958,0,0,0,0,1,5,,26/10/14,0,531500,28/4/15
58991085,0,0,0,0,15,5,,26/10/14,158658,173500,21/12/15
58982776,0,0,0,0,4,17,,26/10/14,1799221.2,1960500,10/9/15
58990236,0,0,0,0,14,10,,25/10/14,-1.2,,12/11/15
54985355,0,0,0,0,10,6,,25/10/14,0,17000,23/6/15
54987651,0,0,0,0,2,7,,24/10/14,0,62500,
54987651,0,0,0,0,1,7,,24/10/14,0,45500,
54988329,0,0,0,0,19,10,,24/10/14,21613.2,39670,24/4/16
54987651,0,0,0,0,1,7,,24/10/14,0,100499,
58996064,0,0,0,0,17,10,,23/10/14,32641.2,34322,3/12/16
58987276,0,0,0,0,14,10,,23/10/14,0,7379,12/7/15
58996494,0,0,0,0,19,5,,22/10/14,138427.2,150500,25/3/16
54985924,0,0,0,0,16,10,,22/10/14,4075.2,,2/5/16
54984810,0,0,0,0,18,10,,22/10/14,-133.2,64572,4/8/16
58983791,0,0,0,0,13,1,,21/10/14,292881.6,280500,22/10/15
58997904,0,0,0,0,13,5,,21/10/14,512882.4,500500,18/10/15
58990649,0,0,0,0,15,10,,21/10/14,29402.4,65002,1/8/16
54984987,0,0,0,0,7,10,119900,20/10/14,55591.2,94856,14/5/16
54982859,0,0,0,0,7,1,,20/10/14,310322.4,300500,24/12/14
54982859,0,0,0,0,4,0,,20/10/14,325327.2,300500,22/11/14
54984987,0,0,0,0,1,10,,20/10/14,0,94856,11/12/15
54984987,0,0,0,0,10,10,,20/10/14,0,94856,14/7/15
58999712,0,0,0,0,15,5,,20/10/14,88972.8,110500,21/12/15
54982859,0,0,0,0,1,7,,20/10/14,362918.4,300500,26/10/14
54983470,0,0,0,0,14,10,88000,19/10/14,64806,78205,20/9/15
58997607,0,0,0,0,1,7,,19/10/14,0,43500,15/11/14
54987040,0,0,0,0,17,10,,19/10/14,8227.2,7356,23/2/16
58985009,0,0,0,0,11,10,,19/10/14,69012,58010,21/9/15
54989095,0,0,0,0,15,10,95700,17/10/14,189802.8,184308,22/12/15
58998866,0,0,0,0,14,10,88000,17/10/14,7699.2,70494,27/11/15
58990897,0,0,0,0,17,10,79200,17/10/14,-12,71592,13/2/16
54988329,0,0,0,0,19,6,,17/10/14,46935.6,48500,4/10/16
58984702,0,0,0,0,13,2,,17/10/14,2361511.2,2000500,10/11/15
54983466,0,0,0,0,13,12,,17/10/14,0,92300,5/5/15
54989251,0,0,0,0,11,5,,17/10/14,0,250500,21/10/15
54985355,0,0,0,0,1,5,,17/10/14,0,500500,25/4/15
58994299,0,0,0,0,18,2,,17/10/14,1916966.4,1736400,3/2/16
58987926,0,0,0,0,5,6,,17/10/14,0,19500,23/6/15
58989278,0,0,0,0,9,6,,17/10/14,0,22200,24/5/15
58996558,0,0,0,0,15,2,,17/10/14,934784.4,850500,
59005880,0,0,0,0,2,10,,16/10/14,-1.2,724,19/11/14
54987316,0,0,0,0,18,10,40700,15/10/14,-42,38084,18/3/16
59005268,0,0,0,0,20,1,,15/10/14,193086,248500,5/10/16
58990724,0,0,0,0,3,10,165000,14/10/14,-54,4825,19/1/16
59001201,0,0,0,0,2,10,110000,14/10/14,3530.4,7318,15/2/16
54984131,0,0,0,0,13,10,85800,14/10/14,66283.2,67011,25/9/15
58984255,0,0,0,0,11,6,,14/10/14,0,30500,23/6/15
58998866,0,0,0,0,15,1,,14/10/14,369513.6,488500,17/11/15
58983605,0,0,0,0,11,6,,14/10/14,0,35500,23/6/15
59001201,0,0,0,0,17,10,,14/10/14,0,4918,11/1/15
58982668,0,0,0,0,11,10,99000,13/10/14,5311.2,30410,21/9/15
59002145,0,0,0,0,17,10,85800,13/10/14,0,50147,1/12/16
58984882,0,0,0,0,15,10,27500,13/10/14,25770,27017,22/11/15
58997840,0,0,0,0,14,10,11000,13/10/14,0,8156,15/11/15
54985180,0,0,0,0,13,5,,13/10/14,89886,100500,27/9/15
58999688,0,0,0,0,10,6,,13/10/14,0,23000,24/5/15
59004230,0,0,0,0,11,6,,13/10/14,0,32500,24/5/15
59004328,0,0,0,0,19,10,,13/10/14,26943.6,28162,14/4/16
59005268,0,0,0,0,20,1,,13/10/14,176052,225993,27/3/16
54990497,0,0,0,0,6,10,116600,12/10/14,135378,117060,19/3/16
54990497,0,0,0,0,6,10,116600,12/10/14,135378,117060,19/3/16
54990497,0,0,0,0,10,10,,12/10/14,0,107565,25/9/15
58992510,0,0,0,0,15,5,,12/10/14,27390,30500,21/1/16
54984182,0,0,0,0,15,5,,12/10/14,87760.8,98500,21/1/16
58990469,0,0,0,0,11,6,,12/10/14,0,35000,24/8/15
54992408,0,0,0,0,13,7,,12/10/14,0,318500,12/2/15
54990497,0,0,0,0,10,10,,12/10/14,0,107565,25/9/15
58987924,0,0,0,0,16,26,,12/10/14,18489.6,14500,
58985063,0,0,0,0,14,10,114400,11/10/14,87037.2,73030,14/12/15
54986274,0,0,0,0,6,10,62700,11/10/14,50032.8,66251,16/1/16
58989048,0,0,0,0,12,10,55000,11/10/14,24220.8,50060,16/10/15
54986274,0,0,0,0,9,10,,11/10/14,0,58226,13/8/15
58984371,0,0,0,0,1,5,,11/10/14,0,273500,15/7/15
59005413,0,0,0,0,5,6,,11/10/14,0,24500,24/7/15
54983331,0,0,0,0,11,6,,11/10/14,0,23000,24/7/15
58991249,0,0,0,0,16,10,116600,10/10/14,4662,43032,14/1/16
58984882,0,0,0,0,15,10,55000,10/10/14,28540.8,53295,1/4/16
59005838,0,0,0,0,21,10,27500,10/10/14,27253.2,27528,15/6/16
58985964,0,0,0,0,11,6,,10/10/14,0,21870,23/6/15
54989286,0,0,0,0,14,10,,10/10/14,2056.8,39358,30/11/15
58983266,0,0,0,0,13,5,,10/10/14,255948,250500,21/9/15
59000783,0,0,0,0,3,5,,10/10/14,0,245500,26/5/15
54990315,0,0,0,0,16,10,13200,9/10/14,0,6313,26/7/15
54984134,0,0,0,0,2,6,,9/10/14,0,20500,24/5/15
59002317,0,0,0,0,12,6,,9/10/14,0,10990,24/5/15
54982387,0,0,0,0,1,6,,9/10/14,0,106087,24/5/15
58999868,0,0,0,0,16,5,,9/10/14,742172.4,750500,20/11/15
58994712,0,0,0,0,20,10,77000,8/10/14,5862,15477,18/3/16
54983411,0,0,0,0,16,5,,8/10/14,845082,854500,23/10/15
58995289,0,0,0,0,1,7,,8/10/14,156000,130500,
58989550,0,0,0,0,11,6,,8/10/14,0,50500,23/4/15
58998256,0,0,0,0,8,10,,7/10/14,0,4459,8/8/15
54988011,0,0,0,0,23,5,,6/10/14,9138,44500,23/3/16
58982511,0,0,0,0,16,5,,6/10/14,61566,75500,21/9/15
58984557,0,0,0,0,16,1,,6/10/14,225606,303803,10/1/15
58998578,0,0,0,0,20,10,,5/10/14,45577.2,,27/12/15
58997580,0,0,0,0,15,5,,5/10/14,0,340500,7/10/15
54985261,0,0,0,0,10,10,149600,3/10/14,106514.4,134576,17/11/15
58990154,0,0,0,0,0,6,,3/10/14,0,24300,18/9/14
59001343,0,0,0,0,19,10,,3/10/14,-1.2,21114,10/3/15
58998029,0,0,0,0,20,0,,3/10/14,93206.4,120500,23/10/15
54982998,0,0,0,0,20,5,,3/10/14,88846.8,320500,10/1/15
59001626,0,0,0,0,24,2,,3/10/14,2280800.4,1953360,31/1/16
54985261,0,0,0,0,11,10,,3/10/14,0,95600,16/1/15
58982668,0,0,0,0,20,10,148500,2/10/14,0,30821,22/6/15
59004779,0,0,0,0,28,10,129800,2/10/14,1633.2,29993,23/4/16
58996127,0,0,0,0,27,10,91300,2/10/14,52260,83135,16/4/16
54989286,0,0,0,0,12,10,73700,2/10/14,-673.2,54987,15/3/15
54989286,0,0,0,0,4,10,73700,2/10/14,-1.2,54987,1/1/16
58983845,0,0,0,0,21,10,70400,2/10/14,8629.2,58726,19/10/15
58985795,0,0,0,0,10,6,,2/10/14,19995.6,50499,22/10/14
54982727,2,0,0,23,7,7,,1/10/14,107917.2,90500,26/10/14
58997951,0,0,0,0,0,6,,1/10/14,0,30500,21/9/14
58990724,0,0,0,0,2,6,,1/10/14,0,30100,21/9/14
58989048,0,0,0,0,13,10,154000,30/9/14,17078.4,132613,19/10/15
58991841,0,0,0,0,16,10,108900,30/9/14,7514.4,86340,1/8/16
58996654,0,0,0,0,18,10,,30/9/14,6235.2,31348,15/4/16
58991759,0,0,0,0,16,10,,30/9/14,8208,,2/10/16
58987368,1,0,0,1,16,10,55000,29/9/14,2193.6,50490,17/2/16
54992137,0,0,0,0,19,10,,29/9/14,54758.4,50765,4/10/16
58983108,0,0,0,0,11,10,154000,28/9/14,0,18917,23/2/15
58997112,0,0,0,0,5,0,,28/9/14,0,160500,19/4/15
54982530,0,0,0,0,12,10,,28/9/14,0,8273,16/9/15
58995813,0,0,0,0,14,6,,28/9/14,0,25500,24/8/15
58990154,0,0,0,0,8,6,,27/9/14,0,27700,24/3/15
58990663,0,0,0,0,1,6,,27/9/14,0,55500,23/6/15
58996069,0,0,0,0,17,13,,27/9/14,6475.2,43000,21/2/16
59005290,0,0,0,0,20,10,140250,26/9/14,0,44145,26/3/16
59005680,0,0,0,0,20,10,62700,26/9/14,69159.6,58132,17/5/16
58982672,0,0,0,0,12,10,55000,26/9/14,1833.6,51049,19/9/15
54985180,0,0,0,0,2,0,,26/9/14,0,500500,
58994019,0,0,0,0,9,6,,26/9/14,0,26200,7/6/15
59002213,0,0,0,0,2,6,,26/9/14,0,18500,24/5/15
54984182,0,0,0,0,8,5,,26/9/14,268522.8,290500,16/2/16
58988855,0,0,0,0,13,10,71500,24/9/14,5689.2,53617,19/10/15
54989125,0,0,0,0,10,6,,24/9/14,0,50500,24/5/15
58982668,0,0,0,0,2,10,137500,23/9/14,708,2908,29/6/15
58982668,0,0,0,0,5,10,137500,23/9/14,0,2908,29/6/15
58982668,0,0,0,0,9,10,110000,23/9/14,0,2908,28/2/15
54991470,0,0,0,0,19,10,,22/9/14,0,7645,15/4/16
58993764,0,0,0,0,11,6,,22/9/14,0,29000,24/5/15
54985862,0,0,0,0,14,5,,22/9/14,188828.4,200500,18/10/15
58990724,0,0,0,0,13,10,,22/9/14,21285.6,26277,19/9/15
54986544,0,0,0,0,15,10,73700,21/9/14,19471.2,39058,16/12/15
59000822,0,0,0,0,16,10,27500,20/9/14,1836,2811,22/12/15
59000822,0,0,0,0,16,10,,20/9/14,0,,
58986533,0,0,0,0,17,10,,20/9/14,-2682,41284,24/11/15
59003330,0,0,0,0,18,10,,19/9/14,18000,57734,3/1/16
58989284,0,0,0,0,14,10,,19/9/14,63363.6,68683,11/11/15
54989018,0,0,0,0,13,10,,19/9/14,0,7500,18/11/15
58997840,0,0,0,0,14,5,,19/9/14,183824.4,200500,11/1/15
59003717,0,0,0,0,17,10,,19/9/14,-1227.6,10134,18/2/16
54982530,0,0,0,0,12,10,134200,16/9/14,673.2,24117,17/7/15
58984801,0,0,0,0,15,10,83600,16/9/14,59222.4,71760,21/11/15
54986544,0,0,0,0,16,10,68200,16/9/14,17772,15661,26/12/15
54989030,1,0,0,1,15,10,57200,16/9/14,0,12692,25/7/15
58995703,4,0,0,99,16,6,,16/9/14,0,33900,24/3/15
58995703,4,0,0,99,16,6,,16/9/14,0,33900,24/3/15
54985177,0,0,0,0,12,1,,16/9/14,422503.2,420500,29/8/15
54992137,0,0,0,0,20,1,,16/9/14,357758.4,395938,23/3/16
58994346,0,0,0,0,14,2,,16/9/14,1649192.4,1797797,17/10/15
59003842,0,0,0,0,20,10,,16/9/14,7993.2,29146,4/10/16
54988630,0,0,0,0,1,6,,16/9/14,0,44490,21/5/15
58983376,0,0,0,0,14,6,,16/9/14,18904.8,43500,22/10/15
58988432,0,0,0,0,10,6,,16/9/14,0,13500,21/5/15
58989594,0,0,0,0,14,19,,16/9/14,172652.4,204750,24/10/15
58983376,0,0,0,0,14,6,,16/9/14,3357.6,51000,5/4/15
59001975,0,0,0,0,11,6,,16/9/14,0,51055,23/6/15
58987926,0,0,0,0,2,7,,16/9/14,0,50500,
58995080,0,0,0,0,1,6,,16/9/14,0,20638,21/5/15
59004748,0,0,0,0,1,6,,16/9/14,0,25000,24/5/15
54991474,0,0,0,0,19,10,58300,15/9/14,890.4,24619,4/6/16
58984255,0,0,0,0,15,10,55000,15/9/14,10900.8,39730,20/11/15
59005708,0,0,0,0,20,10,,15/9/14,-3.6,,4/8/16
58991618,0,0,0,0,2,6,,15/9/14,0,33860,24/5/15
58995877,0,0,0,0,21,1,,15/9/14,504956.4,568926,23/3/16
58989048,0,0,0,0,6,10,,15/9/14,-117.6,,30/1/15
58987886,0,0,0,0,1,10,,15/9/14,0,,
58985542,0,0,0,0,6,10,27500,14/9/14,5958,,5/9/15
58999754,0,0,0,0,11,6,,14/9/14,0,16500,24/5/15
58982806,0,0,0,0,7,5,,14/9/14,0,120500,20/2/15
54988000,0,0,0,0,5,13,,14/9/14,4708.8,43500,22/8/15
58984207,0,0,0,0,14,13,,14/9/14,29084.4,47500,22/10/15
54990331,0,0,0,0,16,10,,13/9/14,0,83050,15/1/16
54991470,0,0,0,0,20,1,,13/9/14,506546.4,689500,26/3/16
58989048,0,0,0,0,11,6,,12/9/14,0,36200,24/8/15
59002105,0,0,0,0,15,5,,12/9/14,143160,150500,22/1/16
54983895,0,0,0,0,1,6,,12/9/14,0,16700,24/8/15
58984589,0,0,0,0,11,10,,12/9/14,0,9272,10/10/15
58990200,0,0,0,0,12,10,,12/9/14,11978.4,43207,30/11/15
54986705,0,0,0,0,16,10,55000,11/9/14,324123.6,270603,12/11/15
59003229,0,0,0,0,16,10,,11/9/14,9250.8,28568,2/2/16
58986294,0,0,0,0,16,5,,11/9/14,180030,217500,21/1/16
59002170,0,0,0,0,18,6,,10/9/14,0,30000,1/1/16
59000887,0,0,0,0,10,6,,10/9/14,0,23000,24/5/15
58990002,0,0,0,0,3,10,46200,9/9/14,18600,16000,19/10/14
58982401,0,0,0,0,4,10,44000,9/9/14,44740.8,39873,11/9/15
58982401,0,0,0,0,2,10,,9/9/14,0,37742,16/8/15
58999186,0,0,0,0,9,12,,9/9/14,133348.8,115700,16/1/16
58989344,0,0,0,0,4,3,,8/9/14,0,10000500,22/10/14
58996010,0,0,0,0,3,5,,8/9/14,0,100500,28/6/15
58993180,0,0,0,0,1,6,,8/9/14,0,38000,23/4/15
59002872,0,0,0,0,22,10,160600,6/9/14,75727.2,116847,18/3/16
58998105,0,0,0,0,8,5,,6/9/14,0,250500,1/6/15
58988867,0,0,0,0,2,10,123200,5/9/14,2211.6,49048,20/10/15
58988867,0,0,0,0,1,10,,5/9/14,0,49048,23/9/15
59005099,0,0,0,0,1,6,,5/9/14,0,15704,18/1/15
54988259,0,0,0,0,1,5,,5/9/14,0,250500,7/12/15
58993212,0,0,0,0,0,7,,5/9/14,0,129500,
54987053,0,0,0,0,0,6,,5/9/14,0,32000,21/1/15
59004654,0,0,0,0,26,1,,3/9/14,166660.8,450500,26/3/16
54985523,0,0,0,0,21,10,62700,2/9/14,0,53536,11/9/15
54985523,0,0,0,0,1,10,62700,2/9/14,1917.6,53536,11/9/15
58992934,0,0,0,0,6,5,,2/9/14,0,150500,25/7/14
58996591,0,0,0,0,27,10,,1/9/14,2443.2,26920,4/9/16
58989550,0,0,0,0,1,10,23100,31/8/14,0,1623,
58995787,1,0,0,24,19,1,,31/8/14,586033.2,656938,27/3/16
54989325,0,0,0,0,1,5,,31/8/14,0,300500,27/2/15
54986274,0,0,0,0,11,6,,31/8/14,0,15500,21/5/15
58984653,0,0,0,0,16,2,,31/8/14,1968345.6,1500500,18/7/15
58991921,0,0,0,0,11,10,,31/8/14,0,,16/11/14
54990557,0,0,0,0,19,10,91300,30/8/14,102013.2,91341,2/8/16
54988427,0,0,0,0,1,6,,30/8/14,0,17300,20/4/15
59001486,0,0,0,0,18,10,,30/8/14,-99.6,,16/11/15
58983845,0,0,0,0,14,5,,30/8/14,89176.8,150500,21/9/15
54990497,0,0,0,0,15,5,,30/8/14,0,144500,26/10/15
54990497,0,0,0,0,15,5,,30/8/14,0,144500,26/10/15
58999582,0,0,0,0,17,10,49500,29/8/14,13311.6,24588,21/12/15
54984134,0,0,0,0,2,6,,29/8/14,0,35500,23/4/15
58985627,0,0,0,0,17,10,,29/8/14,1083.6,47993,1/10/16
54989370,0,0,0,0,15,10,169400,27/8/14,12390,24245,21/12/15
54984214,0,0,0,0,18,10,55000,27/8/14,50209.2,46081,15/2/16
54982353,0,0,0,0,1,10,55000,27/8/14,0,2068,12/6/14
54985058,0,0,0,0,11,10,,27/8/14,0,,26/7/15
54985745,0,0,0,0,10,6,,27/8/14,0,25000,23/4/15
54986797,0,0,0,0,4,7,,27/8/14,0,26630,9/8/15
58993039,0,0,0,0,18,5,,27/8/14,156374.4,180500,20/1/16
58998147,0,0,0,0,17,10,113300,26/8/14,51854.4,101008,21/12/15
58984726,0,0,0,0,2,10,,26/8/14,0,113219,10/7/15
58995903,0,0,0,0,11,7,,26/8/14,0,25200,17/10/14
59000510,0,0,0,0,1,6,,26/8/14,0,12300,23/4/15
58984726,0,0,0,0,7,10,,26/8/14,3595.2,31697,3/4/15
54986797,0,0,0,0,5,7,,26/8/14,-25200,135815,9/8/15
